"lag_seconds","rows_"
"187740.660","1"
"95520.370","1"
"141474.920","1"
"82533.280","1"
"92528.920","1"
"145812.920","1"
"87105.920","1"
"141232.920","1"
"155229.660","1"
"80779.920","1"
"83744.280","1"
"139770.920","1"
"129738.920","1"
"69261.280","1"
"143758.260","1"
"71451.920","1"
"85901.260","1"
"227823.660","1"
"135410.260","1"
"141029.920","1"
"80810.920","1"
"71262.280","1"
"79443.280","1"
"226689.660","1"
"136088.920","1"
"144947.260","1"
"177718.660","1"
"154728.920","1"
"307561.930","1"
"76568.920","1"
"73991.280","1"
"166985.660","1"
"151885.370","1"
"260531.930","1"
"153569.260","1"
"240571.660","1"
"77464.920","1"
"163438.660","1"
"138673.260","1"
"82201.260","1"
"253476.930","1"
"155366.660","1"
"269560.930","1"
"137177.260","1"
"140913.920","1"
"241604.930","1"
"97500.920","1"
"223807.660","1"
"265939.930","1"
"314363.930","1"
"245896.930","1"
"91986.370","1"
"149784.260","1"
"79180.260","1"
"291232.930","1"
"227042.660","1"
"83497.370","1"
"173408.660","1"
"81687.280","1"
"71889.920","1"
"120470.920","1"
"74848.920","1"
"137775.920","1"
"70993.920","1"
"69100.280","1"
"-1232.630","1"
"309377.930","1"
"145762.260","1"
"80192.260","1"
"69510.920","1"
"-6028.340","1"
"129795.260","1"
"157409.660","1"
"140551.260","1"
"-251426.060","1"
"122575.260","1"
"141811.260","1"
"78306.370","1"
"258923.930","1"
"96114.260","1"
"85646.260","1"
"238512.660","1"
"144308.260","1"
"148576.370","1"
"149577.920","1"
"176185.660","1"
"152871.370","1"
"77717.370","1"
"137857.920","1"
"140191.260","1"
"128778.920","1"
"148690.370","1"
"85013.260","1"
"251084.930","1"
"250281.930","1"
"74854.370","1"
"138332.370","1"
"147214.920","1"
"309918.930","1"
"133070.920","1"
"265948.930","1"
"90726.280","1"
"257032.930","1"
"146051.260","1"
"256261.930","1"
"77403.920","1"
"130370.260","1"
"143249.260","1"
"136377.370","1"
"93771.260","1"
"234859.660","1"
"85754.280","1"
"319341.930","1"
"73789.260","1"
"85939.260","1"
"87365.920","1"
"83947.280","1"
"136799.260","1"
"84961.260","1"
"72890.280","1"
"137328.260","1"
"151948.920","1"
"178853.660","1"
"239270.660","1"
"143213.920","1"
"132659.260","1"
"136959.920","1"
"232895.660","1"
"131658.920","1"
"244413.930","1"
"94979.260","1"
"137011.260","1"
"146784.260","1"
"89858.280","1"
"224557.660","1"
"135840.260","1"
"262628.930","1"
"92290.920","1"
"149203.260","1"
"307028.930","1"
"320745.930","1"
"76093.920","1"
"259914.930","1"
"95916.920","1"
"268026.930","1"
"146744.260","1"
"154604.260","1"
"240189.660","1"
"140716.260","1"
"83611.260","1"
"127967.920","1"
"321707.930","1"
"143520.920","1"
"231917.660","1"
"75139.920","1"
"70754.260","1"
"69681.260","1"
"140766.920","1"
"156078.660","1"
"149166.920","1"
"79158.280","1"
"147235.260","1"
"129709.370","1"
"258751.930","1"
"77089.260","1"
"143442.260","1"
"77866.280","1"
"86400.260","1"
"82687.260","1"
"84074.920","1"
"230408.660","1"
"79334.920","1"
"232685.660","1"
"179517.660","1"
"154386.920","1"
"70900.260","1"
"144707.660","1"
"243636.930","1"
"83950.280","1"
"141627.260","1"
"79525.260","1"
"86803.260","1"
"225625.660","1"
"104266.260","1"
"292079.930","1"
"217430.660","1"
"71736.260","1"
"84377.280","1"
"213095.660","1"
"89988.280","1"
"256378.930","1"
"80340.920","1"
"71750.920","1"
"146182.370","1"
"220252.660","1"
"322429.930","1"
"98105.370","1"
"72255.280","1"
"153394.370","1"
"126395.920","1"
"135713.260","1"
"78415.260","1"
"155262.660","1"
"327005.930","1"
"140448.260","1"
"133567.370","1"
"288916.930","1"
"-82404.720","1"
"268597.930","1"
"99498.280","1"
"259850.930","1"
"135842.370","1"
"169919.660","1"
"317482.930","1"
"218427.660","1"
"161934.660","1"
"132980.260","1"
"254241.930","1"
"145444.260","1"
"72332.260","1"
"91606.260","1"
"72418.260","1"
"253862.930","1"
"231900.660","1"
"174892.660","1"
"75684.370","1"
"142638.260","1"
"151558.920","1"
"155026.920","1"
"71104.370","1"
"319876.930","1"
"316321.930","1"
"149802.260","1"
"88431.260","1"
"78463.280","1"
"155700.660","1"
"154612.370","1"
"78620.920","1"
"72579.260","1"
"243224.930","1"
"303386.930","1"
"85237.260","1"
"239836.660","1"
"143544.920","1"
"143318.920","1"
"162803.660","1"
"137424.920","1"
"127827.920","1"
"76440.280","1"
"136727.260","1"
"251086.930","1"
"150671.920","1"
"137997.260","1"
"145892.920","1"
"75392.920","1"
"84695.920","1"
"241039.660","1"
"228764.660","1"
"75594.920","1"
"86114.280","1"
"147902.920","1"
"167213.660","1"
"86147.260","1"
"217238.660","1"
"138865.920","1"
"82301.260","1"
"163226.660","1"
"312273.930","1"
"151287.370","1"
"78805.370","1"
"164974.660","1"
"151443.260","1"
"94524.920","1"
"159483.660","1"
"88861.280","1"
"79598.920","1"
"79790.280","1"
"164364.660","1"
"229091.660","1"
"72215.280","1"
"88732.280","1"
"154145.920","1"
"76680.280","1"
"76486.280","1"
"127385.370","1"
"134901.920","1"
"87453.370","1"
"142733.260","1"
"81441.920","1"
"77876.920","1"
"227556.660","1"
"80846.920","1"
"75725.920","1"
"132644.370","1"
"159825.660","1"
"172538.660","1"
"76089.280","1"
"80195.370","1"
"79079.920","1"
"130023.920","1"
"72350.280","1"
"150496.370","1"
"87320.920","1"
"219501.660","1"
"317747.930","1"
"182378.660","1"
"310761.930","1"
"130531.920","1"
"258741.930","1"
"73088.260","1"
"327865.930","1"
"138129.370","1"
"222845.660","1"
"143330.920","1"
"88120.920","1"
"259464.930","1"
"149946.260","1"
"141139.370","1"
"135388.920","1"
"216416.660","1"
"82159.370","1"
"309113.930","1"
"83869.280","1"
"72083.280","1"
"82626.370","1"
"153842.920","1"
"151391.260","1"
"137280.920","1"
"144393.920","1"
"317938.930","1"
"137324.920","1"
"235622.660","1"
"155498.660","1"
"147510.920","1"
"130906.260","1"
"139978.920","1"
"130246.260","1"
"152846.370","1"
"307973.930","1"
"82510.920","1"
"324198.930","1"
"237209.660","1"
"223557.660","1"
"168955.660","1"
"155529.660","1"
"154333.260","1"
"84411.280","1"
"143035.920","1"
"145699.260","1"
"314413.930","1"
"88658.260","1"
"319187.930","1"
"70909.370","1"
"132597.920","1"
"137301.260","1"
"86151.260","1"
"84114.370","1"
"71858.920","1"
"77204.370","1"
"84288.920","1"
"77872.280","1"
"87627.920","1"
"69900.260","1"
"247435.930","1"
"247716.930","1"
"81321.930","1"
"75416.280","1"
"154735.260","1"
"87493.280","1"
"82376.280","1"
"94003.260","1"
"158894.660","1"
"78404.280","1"
"232260.660","1"
"123903.260","1"
"222597.660","1"
"86389.370","1"
"323094.930","1"
"301416.930","1"
"70760.920","1"
"76845.920","1"
"229013.660","1"
"90418.920","1"
"159118.660","1"
"234995.660","1"
"147692.260","1"
"71654.370","1"
"152144.920","1"
"245067.930","1"
"230303.660","1"
"176335.660","1"
"174372.660","1"
"245734.930","1"
"318458.930","1"
"149095.920","1"
"84682.280","1"
"258330.930","1"
"263570.930","1"
"179293.660","1"
"83555.370","1"
"79654.370","1"
"89504.260","1"
"80076.920","1"
"90054.370","1"
"315176.930","1"
"234264.660","1"
"154377.260","1"
"70240.370","1"
"76932.920","1"
"165994.660","1"
"131896.260","1"
"253336.930","1"
"91579.260","1"
"247944.930","1"
"73914.920","1"
"81702.370","1"
"228168.660","1"
"72708.370","1"
"233738.660","1"
"171065.660","1"
"143241.920","1"
"128257.920","1"
"95193.280","1"
"303590.930","1"
"72265.260","1"
"94653.920","1"
"90541.370","1"
"78146.260","1"
"143258.920","1"
"179405.660","1"
"259367.930","1"
"74679.280","1"
"210217.660","1"
"181876.660","1"
"82302.280","1"
"68995.280","1"
"167527.660","1"
"317111.930","1"
"260713.930","1"
"130736.920","1"
"248290.930","1"
"78386.260","1"
"155189.920","1"
"139915.370","1"
"213624.660","1"
"95228.280","1"
"151031.260","1"
"264922.930","1"
"262855.930","1"
"322527.930","1"
"256922.930","1"
"152124.920","1"
"247770.930","1"
"305450.930","1"
"75354.370","1"
"252833.930","1"
"235965.660","1"
"155746.660","1"
"148402.260","1"
"83557.260","1"
"255375.930","1"
"259458.930","1"
"242736.930","1"
"250138.930","1"
"73561.280","1"
"248170.930","1"
"240119.660","1"
"141339.920","1"
"70316.370","1"
"141829.260","1"
"77063.920","1"
"142090.920","1"
"153733.370","1"
"318425.930","1"
"145647.920","1"
"135507.260","1"
"324627.930","1"
"260017.930","1"
"76967.260","1"
"74035.260","1"
"94294.280","1"
"158639.660","1"
"82599.260","1"
"94153.370","1"
"167633.660","1"
"141238.920","1"
"170952.660","1"
"320540.930","1"
"150254.920","1"
"74817.280","1"
"156206.660","1"
"150642.920","1"
"81775.920","1"
"85946.260","1"
"310911.930","1"
"150877.370","1"
"72959.370","1"
"130562.920","1"
"307960.930","1"
"166417.660","1"
"85340.260","1"
"311846.930","1"
"-290236.720","1"
"73217.260","1"
"234904.660","1"
"223739.660","1"
"94806.920","1"
"136025.370","1"
"72034.280","1"
"165453.660","1"
"135378.260","1"
"141012.920","1"
"85346.260","1"
"72284.920","1"
"131662.920","1"
"82013.370","1"
"93769.920","1"
"122635.370","1"
"216334.660","1"
"139375.920","1"
"90203.280","1"
"145723.920","1"
"86409.260","1"
"75037.260","1"
"127803.920","1"
"73692.260","1"
"155442.660","1"
"168835.660","1"
"228018.660","1"
"137971.920","1"
"235835.660","1"
"159822.660","1"
"151254.260","1"
"229005.660","1"
"171451.660","1"
"218573.660","1"
"140434.260","1"
"83939.370","1"
"79157.920","1"
"150413.370","1"
"241535.660","1"
"161377.660","1"
"164127.660","1"
"324155.930","1"
"98098.260","1"
"247524.930","1"
"153194.260","1"
"83490.370","1"
"178239.660","1"
"250431.930","1"
"83726.370","1"
"85403.280","1"
"243515.930","1"
"299576.930","1"
"133433.920","1"
"163101.660","1"
"94599.260","1"
"86129.260","1"
"68987.280","1"
"74583.370","1"
"141295.260","1"
"154288.260","1"
"136713.260","1"
"165500.660","1"
"154920.370","1"
"83164.280","1"
"306051.930","1"
"93138.920","1"
"144838.260","1"
"132991.920","1"
"219628.660","1"
"96765.280","1"
"86172.370","1"
"144055.920","1"
"306182.930","1"
"158448.660","1"
"76063.920","1"
"70268.370","1"
"126025.370","1"
"136135.920","1"
"90338.280","1"
"158220.660","1"
"87651.280","1"
"243995.930","1"
"241229.660","1"
"83963.920","1"
"135197.920","1"
"134926.920","1"
"219820.660","1"
"156855.660","1"
"148611.260","1"
"75027.370","1"
"148668.920","1"
"82144.920","1"
"131349.260","1"
"229620.660","1"
"147907.370","1"
"69538.370","1"
"68840.280","1"
"141126.920","1"
"134583.920","1"
"231106.660","1"
"250686.930","1"
"125454.260","1"
"169819.660","1"
"129952.260","1"
"83533.370","1"
"90732.280","1"
"80167.280","1"
"82462.370","1"
"146326.260","1"
"184270.660","1"
"128533.260","1"
"154363.920","1"
"76016.260","1"
"72031.370","1"
"171320.660","1"
"260601.930","1"
"79157.280","1"
"86458.260","1"
"264521.930","1"
"98156.260","1"
"251728.930","1"
"216934.660","1"
"144488.260","1"
"147669.920","1"
"246843.930","1"
"148023.260","1"
"87164.920","1"
"73924.370","1"
"101930.280","1"
"73549.260","1"
"97130.370","1"
"143703.920","1"
"168303.660","1"
"111350.260","1"
"71498.260","1"
"145490.260","1"
"139900.370","1"
"84633.260","1"
"-121903.220","1"
"162467.660","1"
"245828.930","1"
"144819.370","1"
"254414.930","1"
"164142.660","1"
"82037.280","1"
"147238.920","1"
"72489.920","1"
"177060.660","1"
"241273.660","1"
"135913.370","1"
"81890.370","1"
"74202.920","1"
"247238.930","1"
"135714.920","1"
"265477.930","1"
"75779.280","1"
"98867.260","1"
"297854.930","1"
"94047.260","1"
"141951.260","1"
"82032.370","1"
"82707.920","1"
"80092.920","1"
"180472.660","1"
"314881.930","1"
"171576.660","1"
"82360.370","1"
"149262.260","1"
"238947.660","1"
"311024.930","1"
"129784.260","1"
"130821.370","1"
"179654.660","1"
"72070.260","1"
"281535.930","1"
"86926.280","1"
"75111.280","1"
"90317.370","1"
"155155.260","1"
"69917.280","1"
"255852.930","1"
"255338.930","1"
"156796.660","1"
"254735.930","1"
"327557.930","1"
"91486.920","1"
"149686.370","1"
"88282.370","1"
"255751.930","1"
"94004.260","1"
"84763.280","1"
"227148.660","1"
"230982.660","1"
"77824.280","1"
"100742.260","1"
"249763.930","1"
"87753.280","1"
"72278.260","1"
"86545.280","1"
"74122.920","1"
"95363.280","1"
"70294.280","1"
"82554.280","1"
"242856.930","1"
"154317.920","1"
"149019.260","1"
"145321.260","1"
"69192.370","1"
"243731.930","1"
"256701.930","1"
"97451.280","1"
"242916.930","1"
"147568.920","1"
"134732.370","1"
"86120.370","1"
"262947.930","1"
"69400.920","1"
"140494.920","1"
"172376.660","1"
"256052.930","1"
"313295.930","1"
"102367.920","1"
"86293.280","1"
"236953.660","1"
"149052.260","1"
"156853.660","1"
"259211.930","1"
"132004.920","1"
"243486.930","1"
"301263.930","1"
"78624.370","1"
"74702.260","1"
"130379.260","1"
"75235.370","1"
"238583.660","1"
"322943.930","1"
"132864.260","1"
"76456.370","1"
"257064.930","1"
"91543.260","1"
"243034.930","1"
"87032.260","1"
"80481.920","1"
"77770.920","1"
"172692.660","1"
"82545.920","1"
"102820.280","1"
"72834.370","1"
"74909.260","1"
"241566.660","1"
"306700.930","1"
"89879.280","1"
"144380.260","1"
"314952.930","1"
"79715.260","1"
"89913.260","1"
"172144.660","1"
"144996.260","1"
"85830.280","1"
"149806.370","1"
"323361.930","1"
"222568.660","1"
"82879.260","1"
"84747.370","1"
"140329.260","1"
"318607.930","1"
"77152.370","1"
"81426.920","1"
"132822.260","1"
"80460.280","1"
"247805.930","1"
"139142.370","1"
"125589.920","1"
"72134.920","1"
"149278.260","1"
"74202.280","1"
"69592.280","1"
"306952.930","1"
"303567.930","1"
"309735.930","1"
"141630.920","1"
"77530.280","1"
"249112.930","1"
"80655.260","1"
"247437.930","1"
"76665.280","1"
"134886.260","1"
"156744.660","1"
"325309.930","1"
"297105.930","1"
"131741.920","1"
"154540.260","1"
"256155.930","1"
"163282.660","1"
"79881.280","1"
"69588.280","1"
"150275.920","1"
"133223.260","1"
"134740.260","1"
"90001.280","1"
"303138.930","1"
"148376.260","1"
"301487.930","1"
"151880.370","1"
"95572.260","1"
"77352.920","1"
"150028.370","1"
"77668.280","1"
"84300.920","1"
"91234.370","1"
"92633.920","1"
"146365.370","1"
"133366.920","1"
"97946.260","1"
"84751.280","1"
"-358356.390","1"
"166791.660","1"
"325473.930","1"
"153791.370","1"
"72938.920","1"
"70994.370","1"
"267827.930","1"
"326158.930","1"
"250952.930","1"
"147171.370","1"
"94516.280","1"
"146017.260","1"
"71530.280","1"
"251506.930","1"
"141245.370","1"
"93819.260","1"
"134519.260","1"
"94918.920","1"
"161124.660","1"
"184708.660","1"
"186677.660","1"
"138101.260","1"
"170432.660","1"
"148573.920","1"
"84533.370","1"
"78080.260","1"
"163140.660","1"
"80960.260","1"
"149940.920","1"
"152065.370","1"
"137526.260","1"
"85180.280","1"
"144828.920","1"
"144409.370","1"
"82400.260","1"
"138139.920","1"
"86029.920","1"
"79862.260","1"
"149169.370","1"
"78581.280","1"
"98851.920","1"
"154661.260","1"
"145410.260","1"
"83734.370","1"
"141789.920","1"
"163336.660","1"
"92826.280","1"
"208405.660","1"
"314329.930","1"
"256576.930","1"
"155269.660","1"
"86183.280","1"
"68835.260","1"
"139379.370","1"
"157229.660","1"
"79381.920","1"
"78912.280","1"
"73431.370","1"
"71527.370","1"
"315559.930","1"
"76433.280","1"
"125069.370","1"
"87798.260","1"
"319007.930","1"
"245055.930","1"
"147921.920","1"
"80717.370","1"
"234080.660","1"
"167028.660","1"
"82322.280","1"
"138521.920","1"
"127538.920","1"
"94426.280","1"
"242146.930","1"
"83618.370","1"
"76686.920","1"
"310684.930","1"
"82116.280","1"
"238860.660","1"
"320501.930","1"
"138018.920","1"
"228570.660","1"
"84157.260","1"
"217939.660","1"
"149956.370","1"
"323455.930","1"
"153243.920","1"
"134172.260","1"
"159652.660","1"
"71130.260","1"
"154922.370","1"
"82207.280","1"
"79466.260","1"
"303174.930","1"
"168159.660","1"
"96339.280","1"
"151928.920","1"
"317261.930","1"
"235155.660","1"
"186643.660","1"
"81060.920","1"
"160252.660","1"
"75544.280","1"
"73750.920","1"
"68972.280","1"
"140391.370","1"
"91822.920","1"
"260149.930","1"
"147720.920","1"
"108423.920","1"
"71904.260","1"
"82889.280","1"
"164032.660","1"
"172536.660","1"
"88668.280","1"
"229293.660","1"
"80226.370","1"
"310427.930","1"
"147191.260","1"
"170697.660","1"
"142353.920","1"
"156101.660","1"
"80194.280","1"
"79686.920","1"
"230129.660","1"
"217146.660","1"
"307502.930","1"
"73395.280","1"
"184398.660","1"
"150780.260","1"
"95485.920","1"
"75908.280","1"
"164459.660","1"
"73837.280","1"
"256863.930","1"
"90742.920","1"
"143025.920","1"
"319484.930","1"
"171868.660","1"
"260950.930","1"
"137844.370","1"
"150756.370","1"
"254833.930","1"
"160779.660","1"
"238110.660","1"
"258737.930","1"
"94956.280","1"
"183542.660","1"
"47793.660","1"
"156992.660","1"
"148752.260","1"
"146421.920","1"
"262981.930","1"
"84950.920","1"
"167862.660","1"
"85486.920","1"
"150721.370","1"
"225199.660","1"
"163842.660","1"
"86141.370","1"
"138552.920","1"
"139987.260","1"
"70694.280","1"
"93458.260","1"
"100399.260","1"
"94012.280","1"
"316662.930","1"
"150106.370","1"
"69336.920","1"
"322450.930","1"
"228158.660","1"
"77877.260","1"
"150243.260","1"
"80911.280","1"
"304794.930","1"
"327841.930","1"
"72461.920","1"
"168812.660","1"
"208525.660","1"
"83914.260","1"
"240291.660","1"
"239609.660","1"
"76472.280","1"
"230527.660","1"
"233569.660","1"
"77112.260","1"
"69206.280","1"
"147538.370","1"
"323915.930","1"
"143152.920","1"
"255539.930","1"
"77768.370","1"
"142131.920","1"
"213163.660","1"
"119027.920","1"
"248508.930","1"
"85272.920","1"
"83306.370","1"
"91949.920","1"
"119561.920","1"
"94735.370","1"
"243182.930","1"
"314045.930","1"
"132001.920","1"
"79142.920","1"
"137332.920","1"
"90012.920","1"
"81295.260","1"
"82935.920","1"
"157794.660","1"
"249011.930","1"
"89832.280","1"
"81015.260","1"
"257603.930","1"
"140086.920","1"
"84927.260","1"
"244900.930","1"
"180922.660","1"
"138427.260","1"
"149435.920","1"
"147707.370","1"
"80974.260","1"
"216953.660","1"
"99150.920","1"
"134688.920","1"
"76434.260","1"
"137621.260","1"
"166234.660","1"
"138216.920","1"
"95483.920","1"
"81275.920","1"
"95545.280","1"
"71012.920","1"
"228868.660","1"
"150581.370","1"
"146405.920","1"
"257957.930","1"
"72037.920","1"
"173533.660","1"
"166517.660","1"
"145347.260","1"
"176049.660","1"
"244885.930","1"
"74500.280","1"
"173985.660","1"
"76545.260","1"
"251397.930","1"
"91217.920","1"
"75779.920","1"
"243558.930","1"
"137552.920","1"
"181210.660","1"
"74007.280","1"
"179661.660","1"
"85424.370","1"
"86582.370","1"
"132451.370","1"
"68838.260","1"
"173292.660","1"
"226899.660","1"
"88299.920","1"
"129252.920","1"
"146494.920","1"
"79342.920","1"
"68916.280","1"
"81308.370","1"
"90626.260","1"
"153097.920","1"
"155486.660","1"
"149324.260","1"
"141549.920","1"
"142716.370","1"
"261061.930","1"
"87331.370","1"
"157708.660","1"
"77502.260","1"
"73441.280","1"
"218964.660","1"
"239186.660","1"
"235504.660","1"
"136425.260","1"
"76045.260","1"
"144252.920","1"
"84307.280","1"
"73803.370","1"
"324848.930","1"
"243336.930","1"
"261199.930","1"
"251745.930","1"
"148960.920","1"
"78368.280","1"
"230479.660","1"
"102021.920","1"
"76103.920","1"
"75585.280","1"
"173794.660","1"
"138789.260","1"
"241027.660","1"
"88416.260","1"
"138485.920","1"
"94604.260","1"
"74483.370","1"
"241064.660","1"
"239332.660","1"
"239715.660","1"
"151329.260","1"
"74294.370","1"
"145408.920","1"
"261027.930","1"
"71123.920","1"
"131432.370","1"
"237951.660","1"
"78267.260","1"
"226360.660","1"
"155061.920","1"
"170485.660","1"
"144282.370","1"
"69438.260","1"
"250466.930","1"
"80452.370","1"
"255499.930","1"
"134575.260","1"
"154626.370","1"
"260185.930","1"
"131531.920","1"
"252415.930","1"
"146945.920","1"
"222385.660","1"
"75402.260","1"
"142481.920","1"
"251529.930","1"
"127757.260","1"
"245530.930","1"
"160400.660","1"
"160232.660","1"
"151146.260","1"
"149293.920","1"
"231468.370","1"
"203830.660","1"
"108610.920","1"
"98544.280","1"
"132787.370","1"
"255156.930","1"
"76996.370","1"
"76939.280","1"
"144239.260","1"
"103548.280","1"
"135958.260","1"
"152981.260","1"
"155772.660","1"
"97007.280","1"
"-92961.070","1"
"143449.370","1"
"81499.370","1"
"137617.920","1"
"314476.930","1"
"149716.370","1"
"77205.920","1"
"201653.660","1"
"260104.930","1"
"13914.370","1"
"255221.930","1"
"152694.260","1"
"84214.260","1"
"145218.920","1"
"145862.260","1"
"69040.370","1"
"87296.280","1"
"134246.920","1"
"155902.660","1"
"133826.920","1"
"161771.660","1"
"167103.660","1"
"139294.260","1"
"158805.660","1"
"152959.260","1"
"253127.930","1"
"186910.660","1"
"72910.280","1"
"229347.660","1"
"305142.930","1"
"82579.920","1"
"72838.280","1"
"150980.260","1"
"256461.930","1"
"145164.920","1"
"154330.260","1"
"138742.920","1"
"127037.920","1"
"135294.920","1"
"90765.920","1"
"155165.920","1"
"324832.930","1"
"148486.370","1"
"268156.930","1"
"115090.920","1"
"138275.920","1"
"230531.660","1"
"253727.930","1"
"69053.370","1"
"93763.920","1"
"82135.260","1"
"73180.920","1"
"139296.920","1"
"235490.660","1"
"321493.930","1"
"179748.660","1"
"70736.280","1"
"92579.370","1"
"168990.660","1"
"176939.660","1"
"147614.920","1"
"87323.370","1"
"74256.920","1"
"311306.930","1"
"152236.260","1"
"90049.370","1"
"98475.920","1"
"324724.930","1"
"71376.920","1"
"145037.260","1"
"79723.280","1"
"87035.260","1"
"85969.280","1"
"148001.260","1"
"223558.660","1"
"161246.660","1"
"138931.920","1"
"92009.260","1"
"80753.260","1"
"118511.370","1"
"243052.930","1"
"74421.280","1"
"69378.280","1"
"92702.280","1"
"239629.660","1"
"265872.930","1"
"153748.370","1"
"72831.280","1"
"125626.260","1"
"84410.280","1"
"85157.280","1"
"252986.930","1"
"315157.930","1"
"125519.260","1"
"318451.930","1"
"170428.660","1"
"151435.920","1"
"308554.930","1"
"241675.930","1"
"70579.920","1"
"88888.920","1"
"163430.660","1"
"177652.660","1"
"74434.260","1"
"235333.660","1"
"81844.260","1"
"310973.930","1"
"85725.920","1"
"147995.920","1"
"173942.660","1"
"175108.660","1"
"78507.370","1"
"88108.370","1"
"84215.920","1"
"123155.260","1"
"150988.260","1"
"78734.920","1"
"144118.260","1"
"68905.370","1"
"81497.260","1"
"170239.660","1"
"81097.260","1"
"134308.920","1"
"148885.920","1"
"156320.660","1"
"143056.370","1"
"130472.370","1"
"80151.370","1"
"81221.370","1"
"142742.920","1"
"166964.660","1"
"246803.930","1"
"127087.260","1"
"91172.370","1"
"158132.660","1"
"229093.660","1"
"135146.920","1"
"147402.920","1"
"78691.280","1"
"93542.280","1"
"81326.260","1"
"84450.280","1"
"84535.260","1"
"83374.260","1"
"72352.920","1"
"322844.930","1"
"90526.260","1"
"140033.920","1"
"96884.370","1"
"90640.920","1"
"152417.920","1"
"68845.260","1"
"139346.260","1"
"311264.930","1"
"88896.280","1"
"93281.370","1"
"145829.370","1"
"77958.260","1"
"309410.930","1"
"92720.260","1"
"326662.930","1"
"77300.370","1"
"264523.930","1"
"77802.280","1"
"322367.930","1"
"314565.930","1"
"70675.280","1"
"88606.920","1"
"257971.930","1"
"245082.930","1"
"310914.930","1"
"220379.660","1"
"148810.260","1"
"170477.660","1"
"87273.370","1"
"315891.930","1"
"136301.260","1"
"140006.260","1"
"85603.260","1"
"75692.920","1"
"87811.260","1"
"146831.370","1"
"145024.260","1"
"215079.660","1"
"81223.920","1"
"85938.280","1"
"139739.260","1"
"238894.660","1"
"223476.660","1"
"127198.920","1"
"137159.260","1"
"266871.930","1"
"239737.660","1"
"137685.920","1"
"133614.920","1"
"70876.260","1"
"152212.920","1"
"187032.660","1"
"153133.920","1"
"136438.370","1"
"176401.660","1"
"145527.260","1"
"107953.920","1"
"153174.370","1"
"80140.370","1"
"75379.920","1"
"74762.920","1"
"161447.660","1"
"257057.930","1"
"75796.260","1"
"77023.370","1"
"94764.370","1"
"87415.370","1"
"156971.660","1"
"323698.930","1"
"69967.280","1"
"92255.280","1"
"248287.930","1"
"143784.920","1"
"245011.930","1"
"92542.920","1"
"236045.660","1"
"76854.370","1"
"152149.920","1"
"73357.280","1"
"81279.920","1"
"145172.260","1"
"86355.280","1"
"233563.660","1"
"145209.920","1"
"132117.920","1"
"164261.660","1"
"148654.920","1"
"223025.660","1"
"311267.930","1"
"256920.930","1"
"153013.920","1"
"324303.930","1"
"90999.370","1"
"165545.660","1"
"88209.370","1"
"139288.370","1"
"96783.260","1"
"95023.920","1"
"240057.660","1"
"146849.920","1"
"136916.260","1"
"85746.280","1"
"70928.280","1"
"97106.280","1"
"83491.260","1"
"253989.930","1"
"151511.920","1"
"316266.930","1"
"140414.260","1"
"255565.930","1"
"251608.930","1"
"155418.660","1"
"182183.660","1"
"168336.660","1"
"83315.920","1"
"181589.660","1"
"150369.920","1"
"137618.260","1"
"314822.930","1"
"155874.660","1"
"152538.920","1"
"163866.660","1"
"87388.920","1"
"321272.930","1"
"90059.920","1"
"139744.370","1"
"141449.260","1"
"140569.260","1"
"137126.260","1"
"249166.930","1"
"76615.260","1"
"122538.260","1"
"144887.920","1"
"70216.280","1"
"93899.260","1"
"147919.260","1"
"177284.660","1"
"83449.280","1"
"146268.920","1"
"139437.920","1"
"144303.260","1"
"249990.930","1"
"150066.920","1"
"142280.260","1"
"168862.660","1"
"154273.260","1"
"292457.930","1"
"151294.370","1"
"97836.920","1"
"104183.920","1"
"142389.920","1"
"254771.930","1"
"154522.920","1"
"176908.660","1"
"100779.280","1"
"220475.660","1"
"169577.660","1"
"222523.660","1"
"150499.260","1"
"154405.920","1"
"144586.370","1"
"78513.280","1"
"126796.920","1"
"80375.280","1"
"224162.660","1"
"317220.930","1"
"153459.260","1"
"148807.260","1"
"253485.930","1"
"136175.920","1"
"129504.920","1"
"136634.260","1"
"149311.260","1"
"72179.260","1"
"70154.260","1"
"156710.660","1"
"152807.260","1"
"135821.920","1"
"296204.930","1"
"84830.280","1"
"234131.660","1"
"316983.930","1"
"86520.920","1"
"151529.370","1"
"77210.260","1"
"72459.260","1"
"134947.260","1"
"69285.260","1"
"150898.920","1"
"148307.920","1"
"101944.280","1"
"76816.280","1"
"69367.260","1"
"84853.370","1"
"104367.280","1"
"77988.260","1"
"83006.280","1"
"163041.660","1"
"86764.280","1"
"241967.930","1"
"244849.930","1"
"141588.260","1"
"128931.920","1"
"132611.260","1"
"92857.260","1"
"146475.260","1"
"92858.370","1"
"134524.920","1"
"325527.930","1"
"148778.920","1"
"150802.920","1"
"162309.660","1"
"69780.260","1"
"148244.920","1"
"247220.930","1"
"77908.260","1"
"134380.920","1"
"127183.920","1"
"141253.260","1"
"74077.370","1"
"82327.920","1"
"236833.660","1"
"85716.370","1"
"245306.930","1"
"169693.660","1"
"174468.660","1"
"134115.260","1"
"212356.660","1"
"70169.370","1"
"240816.660","1"
"96634.920","1"
"88121.370","1"
"167173.660","1"
"174181.660","1"
"70066.280","1"
"232522.660","1"
"81026.920","1"
"171022.660","1"
"76005.280","1"
